PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
Tommy Tremble (CAR),TE,0,,,0,,0,0.0,0.0
Dominique Dafney (GB),TE,0,,,0,,0,0.0,0.0
Hunter Thedford (DET),TE,0,,,0,,0,0.0,0.0
Hunter Long (MIA),TE,0,,,0,,0,0.0,0.0
Shane Zylstra (DET),TE,0,,,0,,0,0.0,0.0
Dylan Soehner (NO),TE,0,,,0,,0,0.0,0.0
Hunter Kampmoyer (LAC),TE,0,,,0,,0,0.0,0.0
Zach Davidson (MIN),TE,0,,,0,,0,0.0,0.0
John Raine (ATL),TE,0,,,0,,0,0.0,0.0
Shaun Beyer (DEN),TE,0,,,0,,0,0.0,0.0
Bernhard Seikovits (ARI),TE,0,,,0,,0,0.0,0.0
Jibri Blount (MIA),TE,0,,,0,,0,0.0,0.0
Brock Wright (DET),TE,0,,,0,,0,0.0,0.0
Noah Grey (KC),TE,0,,,0,,0,0.0,0.0
Kalif Jackson (MIA),TE,0,,,0,,0,0.0,0.0
Sal Cannella (MIA),TE,0,,,0,,0,0.0,0.0
Michael Jacobson (IND),TE,0,,,0,,0,0.0,0.0
Mark Vital Jr. (KC),TE,0,,,0,,0,0.0,0.0
Briley Moore-McKinney (TEN),TE,0,,,0,,0,0.0,0.0
Jack Stoll (PHI),TE,0,,,0,,0,0.0,0.0
Sammis Reyes (WAS),TE,0,,,0,,0,0.0,0.0
Jacob Harris (LAR),TE,0,,,0,,0,0.0,0.0
Evan Engram (NYG),TE,0,,,0,,0,0.0,0.0
Deangelo Peterson (WAS),TE,0,,,0,,0,0.0,0.0
Greg Scruggs (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Drake Dunsmore (TB),TE,0,,,0,,0,0.0,0.0
Dominique Curry (DET),TE,0,,,0,,0,0.0,0.0
Mickey Shuler (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Richard Gordon (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Bruce Miller (FA),TE,14,0.88,71.43,6,0.38,16,0.0,0.0
Daniel Hardy (TB),TE,0,,,0,,0,0.0,0.0
Konrad Reuland (FA),TE,0,0.0,,0,0.0,4,0.0,0.0
Richie Brockel (FA),TE,0,0.0,,0,0.0,2,0.0,0.0
Kyle Miller (FA),TE,0,0.0,,0,0.0,2,0.0,0.0
Erik Swoope (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Xavier Grimble (BAL),TE,0,,,0,,0,0.0,0.0
Justice Cunningham (FA),TE,0,0.0,,0,0.0,2,0.0,0.0
Marcel Jensen (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Brandon Williams (FA),TE,0,0.0,,0,0.0,6,0.0,0.0
Logan Thomas (WAS),TE,0,,,0,,0,0.0,0.0
Jordan Matthews (SF),TE,128,8.0,66.41,0,0.0,16,0.0,0.0
James Dearth (NYJ),TE,0,,,0,,0,0.0,0.0
Derek Fine (HOU),TE,0,,,0,,0,0.0,0.0
Darnell Dinkins (NO),TE,0,,,0,,0,0.0,0.0
J.P. Foschi (CIN),TE,0,,,0,,0,0.0,0.0
Jake Nordin (DET),TE,0,,,0,,0,0.0,0.0
James Casey (FA),TE,0,0.0,,0,0.0,3,0.0,0.0
Bear Pascoe (FA),TE,0,0.0,,0,0.0,3,0.0,0.0
Brad Cottam (KC),TE,0,,,0,,0,0.0,0.0
Clark Harris (CIN),TE,0,0.0,,0,0.0,16,0.0,0.0
Joey Haynos (MIA),TE,0,,,0,,0,0.0,0.0
Marquez Branson (ATL),TE,0,,,0,,0,0.0,0.0
Anthony McCoy (FA),TE,0,0.0,,0,0.0,7,0.0,0.0
John Nalbone (CIN),TE,0,,,0,,0,0.0,0.0
Justin Snow (IND),TE,0,,,0,,0,0.0,0.0
Keith Zinger (ATL),TE,0,,,0,,0,0.0,0.0
Mike Leach (FA),TE,0,0.0,,0,0.0,16,0.0,0.0
Joshua Perkins (SF),TE,0,,,0,,0,0.0,0.0
Zach Wood (NO),TE,0,,,0,,0,0.0,0.0
Garrett Griffin (NO),TE,0,,,0,,0,0.0,0.0
O.J. Howard (TB),TE,0,,,0,,0,0.0,0.0
David Njoku (CLE),TE,0,,,0,,0,0.0,0.0
Alex Ellis (ARI),TE,0,,,0,,0,0.0,0.0
Stephen Anderson (LAC),TE,0,,,0,,0,0.0,0.0
J.P. Holtz (CHI),TE,0,,,0,,0,0.0,0.0
Pharaoh Brown (HOU),TE,0,,,0,,0,0.0,0.0
Jason Croom (PHI),TE,0,,,0,,0,0.0,0.0
Dan Arnold (JAC),TE,0,,,0,,0,0.0,0.0
Anthony Firkser (TEN),TE,0,,,0,,0,0.0,0.0
Jacob Hollister (JAC),TE,0,,,0,,0,0.0,0.0
Adam Shaheen (MIA),TE,0,,,0,,0,0.0,0.0
Gerald Everett (SEA),TE,0,,,0,,0,0.0,0.0
Jonnu Smith (NE),TE,0,,,0,,0,0.0,0.0
Jeremy Sprinkle (DAL),TE,0,,,0,,0,0.0,0.0
George Kittle (SF),TE,0,,,0,,0,0.0,0.0
Antony Auclair (HOU),TE,0,,,0,,0,0.0,0.0
Robert Tonyan (GB),TE,0,,,0,,0,0.0,0.0
Mason Schreck (CIN),TE,0,,,0,,0,0.0,0.0
Johnny Mundt (LAR),TE,0,,,0,,0,0.0,0.0
Cethan Carter (MIA),TE,0,,,0,,0,0.0,0.0
Bug Howard (BUF),TE,0,,,0,,0,0.0,0.0
Mo Alie-Cox (IND),TE,0,,,0,,0,0.0,0.0
Darrell Daniels (ARI),TE,0,,,0,,0,0.0,0.0
Blake Jarwin (DAL),TE,0,,,0,,0,0.0,0.0
Eric Saubert (DEN),TE,0,,,0,,0,0.0,0.0
Ricky Seals-Jones (WAS),TE,0,,,0,,0,0.0,0.0
Je'Ron Hamm (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Jerome Cunningham (FA),TE,16,1.78,50.0,0,0.0,9,0.0,0.0
Kyle Nelson (ARI),TE,0,0.0,,0,0.0,16,0.0,0.0
Wes Saxton (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Vince Mayle (FA),TE,1,1.0,0.0,0,0.0,1,0.0,0.0
Chris Manhertz (JAC),TE,0,,,0,,0,0.0,0.0
Jake Fisher (FA),TE,5,0.36,20.0,0,0.0,14,0.0,0.0
Ryan Hewitt (FA),TE,12,0.8,66.67,0,0.0,15,0.0,0.0
Brian Leonhardt (FA),TE,1,0.25,100.0,0,0.0,4,0.0,0.0
Darren Waller (LV),TE,6,1.0,33.33,0,0.0,6,0.0,0.0
Beau Brinkley (ARI),TE,0,0.0,,0,0.0,16,0.0,0.0
James Winchester (KC),TE,0,0.0,,0,0.0,16,0.0,0.0
Daniel Brown (KC),TE,11,1.83,54.55,0,0.0,6,0.0,0.0
Tyler Ott (SEA),TE,0,0.0,,0,0.0,1,0.0,0.0
Patrick Scales (CHI),TE,0,0.0,,0,0.0,5,0.0,0.0
Kevin McDermott (FA),TE,0,0.0,,0,0.0,16,0.0,0.0
Andrew DePaola (MIN),TE,0,0.0,,0,0.0,16,0.0,0.0
Hunter Henry (NE),TE,0,,,0,,0,0.0,0.0
Bronson Kaufusi (GB),TE,0,,,0,,0,0.0,0.0
Austin Hooper (CLE),TE,0,,,0,,0,0.0,0.0
Tyler Higbee (LAR),TE,0,,,0,,0,0.0,0.0
Nick Vannett (NO),TE,0,,,0,,0,0.0,0.0
Neal Sterling (FA),TE,0,0.0,,0,0.0,9,0.0,0.0
Kennard Backman (FA),TE,0,0.0,,0,0.0,7,0.0,0.0
Mitchell Henry (FA),TE,0,0.0,,0,0.0,2,0.0,0.0
Eric Tomlinson (BAL),TE,0,,,0,,0,0.0,0.0
David Johnson (FA),TE,2,0.12,50.0,2,0.12,16,-0.2,-0.0
