RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,RUSHING ATT,RUSHING YDS,RUSHING TD,FL,G,FPTS,FPTS/G,ROST,POS
244,Aaron Parker (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
245,Scotty Washington (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
246,Ja'Marr Chase (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.5%,WR
247,Amon-Ra St. Brown (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,82.8%,WR
248,Rondale Moore (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,20.4%,WR
249,Rashod Bateman (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,29.1%,WR
250,Tylan Wallace (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
251,Jaylen Waddle (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,94.6%,WR
252,Isaiah Coulter (CHI),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
253,K.J. Osborn (MIN),0,0,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,39.9%,WR
254,Kirk Merritt (NO),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
255,Cody White (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
256,Dezmon Patmon (IND),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
257,Easop Winston Jr. (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
258,Jaylon Moore (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
259,Josh Hammond (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
260,Aleva Hifo (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
261,DeVonta Smith (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,86.6%,WR
262,Kristian Wilkerson (NE),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,WR
263,Josh Pearson (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
264,Matt Cole (SEA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
265,J.J. Koski (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
266,Jeff Cotton (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
267,Maurice Ffrench (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
268,Reggie Begelton (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
269,Isaiah Hodgins (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
270,Kalija Lipscomb (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
271,Jalen McCleskey (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
272,Chris Rowland (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
273,JoJo Ward (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
274,Aaron Fuller (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
275,Tyler Simmons (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
276,Jayson Stanley (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%,WR
277,Derrick Willies (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
278,Jeff Badet (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
279,Dylan Cantrell (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
280,Devin Ross (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
281,Rico Gafford (GB),0,2,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
282,Fred Brown (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
283,Cyril Grayson Jr. (TB),0,3,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,2.8%,WR
284,J'Mon Moore (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
285,Jester Weah (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
286,Trey Quinn (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
287,Deon Cain (PHI),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
288,Cody Thompson (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
289,Stanley Morgan Jr. (CIN),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%,WR
290,Antoine Wesley (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,WR
291,Anthony Ratliff-Williams (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
292,Greg Dortch (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
293,David Sills V (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
294,Keelan Doss (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
295,Davion Davis (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
296,DeAndre Thompkins (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
297,Seth Williams (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
298,Trinity Benson (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
299,Kabion Ento (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
300,Jody Fortson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
301,Juwann Winfree (GB),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
302,John Ursua (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
303,Quinton Bell (ATL),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,WR
304,Caleb Scott (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
305,Malik Turner (DAL),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.1%,WR
306,Hakeem Butler (PHI),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
307,Kelvin Harmon (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
308,Shaq Roland (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
309,T.J. Vasher (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
310,Kadarius Toney (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,21.6%,WR
311,Frank Darby (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
312,Warren Jackson (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
313,Joshua Palmer (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,5.4%,WR
314,Ben Skowronek (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
315,Damon Hazelton (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
316,Cornell Powell (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
317,Cade Johnson (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
318,Dax Milne (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
319,Austin Watkins Jr. (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
320,Jaelon Darden (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
321,D'Wayne Eskridge (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,WR
322,Chris Blair (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
323,Michael Bandy (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
324,Travis Toivonen (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
325,C.J. Saunders (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
326,Donte Sylencieux (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
327,Tim Jones (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
328,DJ Turner (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
329,DeVonte Dedmon (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
330,Dillon Stoner (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
331,Kawaan Baker (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
332,Connor Wedington (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
333,Mike Strachan (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
334,Landen Akers (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
335,Myron Mitchell (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
336,Brandon Smith (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
337,Rico Bussey (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
338,Javon McKinley (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
339,Osirus Mitchell (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
340,Tre Nixon (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
341,Jalen Camp (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
342,Racey McMath (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
343,Austin Trammell (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
344,Jacob Harris (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
345,Terrace Marshall Jr. (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.0%,WR
346,Micah Simon (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
347,Simi Fehoko (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
348,Marquez Stevenson (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
349,Amari Rodgers (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
350,Nico Collins (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.8%,WR
351,Shi Smith (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
352,Tutu Atwell (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
353,Anthony Schwartz (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,WR
354,Dazz Newsome (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
355,Travis Benjamin (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
356,Patrick Edwards (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
357,Josh Gordon (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.8%,WR
358,Michael Calvin (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
359,Andy Fantuz (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
360,Eron Riley (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
361,Demario Ballard (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
362,Tony Brown (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
363,Taj Smith (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
364,Jordan Matthews (SF),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
365,Marquise Goodwin (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,WR
366,Jaron Brown (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
367,John Standeford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
368,Lance Long (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
369,Kenny McKinley (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
370,Juaquin Iglesias (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
371,Bobby Wade (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
372,Chris Henry (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
373,Dominique Edison (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
374,Tyler Grisham (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
375,Jeremy Williams (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
376,Onrea Jones (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
377,Todd Watkins (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
378,Mike Furrey (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
379,Nate Hughes (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
380,Maurice Purify (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
381,Matthew Slater (NE),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%,WR
382,Marko Mitchell (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
383,Sam Giguere (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
384,Rod Harper (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
385,Albert Wilson (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,WR
386,Deante Burton (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,WR
387,Johnny Holton (NYG),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
388,Chester Rogers (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,WR
389,Cody Core (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
390,Darius Jennings (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
391,Chris Moore (HOU),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.1%,WR
392,Tajae Sharpe (ATL),0,3,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,1.1%,WR
393,Reece Horn (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
394,Justin Hardee (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0%,WR
395,Tanner Gentry (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
396,Ryan Switzer (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
397,Isaac Whitney (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
398,Jake Lampman (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
399,Marken Michel (WAS),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
400,Andy Jones (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
401,Duke Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
402,Robert Davis (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
403,Amara Darboh (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
404,Rodney Adams (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
405,Shelton Gibson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
406,Taywan Taylor (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
407,Allen Hurns (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
408,J.J. Nelson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
409,Phillip Dorsett II (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
410,Ty Montgomery (NO),3,6,27,9.0,17,0,0,19,101,0,0,6,0.0,0.0,0.6%,WR
411,Kevin White (NO),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
412,Justin Hardy (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
413,DeAndre Carter (WAS),1,2,8,8.0,8,0,0,0,0,0,1,13,-0.2,-0.0,1.8%,WR
414,Dede Westbrook (MIN),1,1,4,4.0,4,0,0,0,0,0,1,2,-0.6,-0.3,0.1%,WR
415,Kendall Hinton (DEN),0,0,0,0.0,0,0,0,2,7,0,0,1,-0.8,-0.8,0.1%,WR
416,Dwayne Harris (FA),0,0,0,0.0,0,0,0,0,0,0,1,3,-2.0,-0.7,0.0%,WR
417,Nsimba Webster (CHI),0,0,0,0.0,0,0,0,0,0,0,1,16,-2.0,-0.1,0.0%,WR
1,Travis Kelce (KC),105,145,1416,13.5,45,0,11,0,0,0,1,15,312.8,20.9,100.0%,TE
2,Darren Waller (LV),107,145,1196,11.2,38,0,9,0,0,0,2,16,278.6,17.4,92.6%,TE
3,Robert Tonyan (GB),52,59,586,11.3,45,0,11,0,0,0,0,16,176.6,11.0,18.6%,TE
4,Logan Thomas (WAS),72,110,670,9.3,30,0,6,3,5,0,0,16,176.6,11.0,27.1%,TE
5,T.J. Hockenson (DET),67,101,723,10.8,51,0,6,1,0,0,1,16,175.3,11.0,57.4%,TE
6,Mark Andrews (BAL),58,88,701,12.1,39,0,7,0,0,0,0,14,170.1,12.2,99.9%,TE
7,Mike Gesicki (MIA),53,85,703,13.3,70,0,6,0,0,0,0,15,159.3,10.6,87.6%,TE
8,Noah Fant (DEN),62,93,673,10.9,37,0,3,0,0,0,0,15,149.3,10.0,80.3%,TE
9,Rob Gronkowski (TB),45,77,623,13.8,48,0,7,0,0,0,0,16,149.3,9.3,97.7%,TE
10,Hayden Hurst (ATL),56,88,571,10.2,42,0,6,0,0,0,0,16,149.1,9.3,0.9%,TE
11,Dalton Schultz (DAL),63,89,615,9.8,28,0,4,0,0,0,1,16,146.5,9.2,89.9%,TE
12,Hunter Henry (NE),60,93,613,10.2,33,0,4,0,0,0,0,14,145.3,10.4,65.9%,TE
13,Jimmy Graham (CHI),50,76,456,9.1,30,0,8,0,0,0,0,16,143.6,9.0,0.8%,TE
14,Eric Ebron (PIT),56,91,558,10.0,27,0,5,0,0,0,1,15,141.8,9.5,3.0%,TE
15,Evan Engram (NYG),63,109,654,10.4,53,0,1,6,26,1,1,16,141.0,8.8,28.5%,TE
16,Jonnu Smith (NE),41,65,448,10.9,63,0,8,2,4,1,0,15,140.2,9.3,22.7%,TE
17,Tyler Higbee (LAR),44,60,521,11.8,44,0,5,1,1,0,0,15,128.2,8.5,77.4%,TE
18,Jared Cook (LAC),37,60,504,13.6,46,0,7,0,0,0,1,15,127.4,8.5,50.2%,TE
19,George Kittle (SF),48,63,634,13.2,44,0,2,2,17,0,0,8,125.1,15.6,99.7%,TE
20,Dallas Goedert (PHI),46,65,524,11.4,41,0,3,0,0,0,0,11,116.4,10.6,89.8%,TE
21,Austin Hooper (CLE),46,70,435,9.5,36,0,4,0,0,0,0,13,113.5,8.7,28.8%,TE
22,Irv Smith Jr. (MIN),30,43,365,12.2,36,0,5,0,0,0,0,13,98.5,7.6,7.3%,TE
23,Dan Arnold (JAC),31,45,438,14.1,59,0,4,0,0,0,1,16,96.8,6.1,6.7%,TE
24,Gerald Everett (SEA),41,62,417,10.2,40,0,1,1,2,1,1,16,92.9,5.8,35.7%,TE
25,Anthony Firkser (TEN),39,53,387,9.9,45,0,1,0,0,0,0,16,83.7,5.2,3.7%,TE
26,Jordan Akins (HOU),37,49,403,10.9,26,0,1,1,4,0,0,13,83.7,6.4,0.3%,TE
27,Trey Burton (FA),28,47,250,8.9,20,0,3,2,3,2,0,13,83.3,6.4,0.0%,TE
28,Tyler Eifert (FA),36,60,349,9.7,28,0,2,0,0,0,0,15,82.9,5.5,0.0%,TE
29,Mo Alie-Cox (IND),31,39,394,12.7,45,0,2,0,0,0,1,15,80.4,5.4,2.2%,TE
30,Drew Sample (CIN),40,53,349,8.7,23,0,1,0,0,0,1,16,78.9,4.9,0.1%,TE
31,Zach Ertz (ARI),36,72,335,9.3,42,0,1,0,0,0,0,11,77.5,7.0,85.8%,TE
32,Darren Fells (FA),21,28,312,14.9,44,0,4,0,0,0,0,16,76.2,4.8,0.0%,TE
33,Chris Herndon IV (MIN),31,46,287,9.3,26,0,3,0,0,0,2,16,73.7,4.6,0.2%,TE
34,Jordan Reed (FA),26,46,231,8.9,26,0,4,0,0,0,0,10,73.1,7.3,19.0%,TE
35,Richard Rodgers (PHI),24,31,345,14.4,33,0,2,0,0,0,0,14,70.5,5.0,0.0%,TE
36,Cameron Brate (TB),28,34,282,10.1,25,0,2,0,0,0,0,16,68.2,4.3,2.8%,TE
37,Dawson Knox (BUF),24,44,288,12.0,36,0,3,0,0,0,2,12,66.8,5.6,87.2%,TE
38,Jacob Hollister (JAC),25,40,209,8.4,20,0,3,0,0,0,0,16,65.9,4.1,0.0%,TE
39,Kyle Rudolph (NYG),28,37,334,11.9,25,0,1,0,0,0,1,12,65.4,5.5,0.3%,TE
40,Jack Doyle (IND),23,33,251,10.9,28,0,3,0,0,0,1,14,64.1,4.6,2.2%,TE
41,Cole Kmet (CHI),28,44,243,8.7,38,0,2,1,-3,0,1,16,62.0,3.9,33.3%,TE
42,Harrison Bryant (CLE),24,38,238,9.9,35,0,3,0,0,0,2,15,61.8,4.1,0.2%,TE
43,Will Dissly (SEA),24,29,251,10.5,28,0,2,0,0,0,0,16,61.1,3.8,0.2%,TE
44,Durham Smythe (MIA),26,29,208,8.0,19,0,2,0,0,0,0,15,58.8,3.9,0.1%,TE
45,James O'Shaughnessy (JAC),28,38,262,9.4,26,0,0,0,0,0,0,15,54.2,3.6,1.7%,TE
46,Greg Olsen (FA),24,37,239,10.0,22,0,1,0,0,0,0,11,53.9,4.9,7.0%,TE
47,David Njoku (CLE),19,29,213,11.2,28,0,2,0,0,0,0,13,52.3,4.0,12.9%,TE
48,Ross Dwelley (SF),19,24,245,12.9,36,0,1,0,0,0,0,16,49.5,3.1,0.1%,TE
49,Adam Shaheen (MIA),12,22,150,12.5,43,0,3,0,0,0,0,16,45.0,2.8,0.0%,TE
50,Tyler Conklin (MIN),19,26,194,10.2,30,0,1,0,0,0,0,16,44.4,2.8,40.5%,TE
51,Donald Parham Jr. (LAC),10,20,159,15.9,26,0,3,0,0,0,0,13,43.9,3.4,0.7%,TE
52,Pharaoh Brown (HOU),14,16,163,11.6,29,0,2,0,0,0,0,13,42.3,3.3,0.1%,TE
53,Tyler Kroft (NYJ),12,16,119,9.9,38,0,3,0,0,0,0,10,41.9,4.2,0.2%,TE
54,Ian Thomas (CAR),20,31,145,7.3,21,0,1,0,0,0,0,16,40.5,2.5,0.1%,TE
55,Jesse James (CHI),14,22,129,9.2,31,0,2,0,0,0,0,16,38.9,2.4,0.0%,TE
56,Marcedes Lewis (GB),10,17,107,10.7,36,0,3,0,0,0,0,15,38.7,2.6,0.2%,TE
57,Adam Trautman (NO),15,16,171,11.4,41,0,1,0,0,0,0,15,38.1,2.5,3.7%,TE
58,O.J. Howard (TB),11,19,146,13.3,33,0,2,0,0,0,0,4,37.6,9.4,1.2%,TE
59,Nick Boyle (BAL),14,17,113,8.1,21,0,2,0,0,0,0,9,37.3,4.1,0.1%,TE
60,Foster Moreau (LV),7,9,140,20.0,47,0,2,0,0,0,0,16,33.0,2.1,23.7%,TE
61,Jason Witten (FA),13,17,69,5.3,15,0,2,0,0,0,0,16,31.9,2.0,0.1%,TE
62,Ryan Izzo (TEN),13,20,199,15.3,50,0,0,0,0,0,1,12,30.9,2.6,0.0%,TE
63,Nick Vannett (NO),14,21,95,6.8,19,0,1,0,0,0,0,15,29.5,2.0,0.1%,TE
64,Jace Sternberger (PIT),12,15,114,9.5,27,0,1,0,0,0,0,12,29.4,2.5,0.0%,TE
65,Kaden Smith (NYG),18,21,112,6.2,16,0,0,0,0,0,0,15,29.2,1.9,0.0%,TE
66,Albert Okwuegbunam (DEN),11,15,121,11.0,27,0,1,0,0,0,0,4,29.1,7.3,1.0%,TE
67,Vance McDonald (FA),15,20,99,6.6,15,0,0,0,0,0,0,14,24.9,1.8,0.0%,TE
68,Maxx Williams (ARI),8,10,102,12.8,42,0,1,0,0,0,0,9,24.2,2.7,0.4%,TE
69,Geoff Swaim (TEN),9,12,83,9.2,16,0,1,0,0,0,0,10,23.3,2.3,0.3%,TE
70,Darrell Daniels (ARI),8,11,92,11.5,31,0,1,0,0,0,0,12,23.2,1.9,0.0%,TE
71,C.J. Uzomah (CIN),8,11,87,10.9,23,0,1,0,0,0,0,2,22.7,11.4,20.8%,TE
72,Blake Bell (KC),11,15,110,10.0,24,0,0,1,2,0,0,16,22.2,1.4,0.2%,TE
73,Troy Fumagalli (NE),8,15,80,10.0,29,0,1,0,0,0,0,8,22.0,2.8,0.0%,TE
