PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
Warren Jackson (LAR),WR,0,,,0,,0,0.0,0.0
Joshua Palmer (LAC),WR,0,,,0,,0,0.0,0.0
Ben Skowronek (LAR),WR,0,,,0,,0,0.0,0.0
Damon Hazelton (HOU),WR,0,,,0,,0,0.0,0.0
Cornell Powell (KC),WR,0,,,0,,0,0.0,0.0
Cade Johnson (SEA),WR,0,,,0,,0,0.0,0.0
Dax Milne (WAS),WR,0,,,0,,0,0.0,0.0
Austin Watkins Jr. (SF),WR,0,,,0,,0,0.0,0.0
D'Wayne Eskridge (SEA),WR,0,,,0,,0,0.0,0.0
Chris Blair (GB),WR,0,,,0,,0,0.0,0.0
Jacob Harris (LAR),WR,0,,,0,,0,0.0,0.0
Brandon Smith (DAL),WR,0,,,0,,0,0.0,0.0
Rico Bussey (PIT),WR,0,,,0,,0,0.0,0.0
Javon McKinley (DET),WR,0,,,0,,0,0.0,0.0
Osirus Mitchell (DAL),WR,0,,,0,,0,0.0,0.0
Kawaan Baker (NO),WR,0,,,0,,0,0.0,0.0
Tre Nixon (NE),WR,0,,,0,,0,0.0,0.0
Jalen Camp (HOU),WR,0,,,0,,0,0.0,0.0
Racey McMath (TEN),WR,0,,,0,,0,0.0,0.0
Austin Trammell (ATL),WR,0,,,0,,0,0.0,0.0
Terrace Marshall Jr. (CAR),WR,0,,,0,,0,0.0,0.0
Myron Mitchell (MIN),WR,0,,,0,,0,0.0,0.0
Micah Simon (CAR),WR,0,,,0,,0,0.0,0.0
Simi Fehoko (DAL),WR,0,,,0,,0,0.0,0.0
C.J. Saunders (CAR),WR,0,,,0,,0,0.0,0.0
Michael Bandy (LAC),WR,0,,,0,,0,0.0,0.0
Landen Akers (LAR),WR,0,,,0,,0,0.0,0.0
Donte Sylencieux (BAL),WR,0,,,0,,0,0.0,0.0
Tim Jones (JAC),WR,0,,,0,,0,0.0,0.0
Dillon Stoner (LV),WR,0,,,0,,0,0.0,0.0
DJ Turner (LV),WR,0,,,0,,0,0.0,0.0
Connor Wedington (SF),WR,0,,,0,,0,0.0,0.0
Mike Strachan (IND),WR,0,,,0,,0,0.0,0.0
Josh Hammond (JAC),WR,0,,,0,,0,0.0,0.0
Dazz Newsome (CHI),WR,0,,,0,,0,0.0,0.0
Kadarius Toney (NYG),WR,0,,,0,,0,0.0,0.0
Seth Williams (DEN),WR,0,,,0,,0,0.0,0.0
T.J. Vasher (DAL),WR,0,,,0,,0,0.0,0.0
Ihmir Smith-Marsette (MIN),WR,0,,,0,,0,0.0,0.0
Elijah Moore (NYJ),WR,0,,,0,,0,0.0,0.0
Dyami Brown (WAS),WR,0,,,0,,0,0.0,0.0
Dez Fitzpatrick (TEN),WR,0,,,0,,0,0.0,0.0
Demetric Felton (CLE),WR,0,,,0,,0,0.0,0.0
Anthony Schwartz (CLE),WR,0,,,0,,0,0.0,0.0
Pooka Williams Jr. (CIN),WR,0,,,0,,0,0.0,0.0
Dan Chisena (MIN),WR,0,,,0,,0,0.0,0.0
Andre Baccellia (ARI),WR,0,,,0,,0,0.0,0.0
Maurice Ffrench (LAC),WR,0,,,0,,0,0.0,0.0
Jeff Cotton (JAC),WR,0,,,0,,0,0.0,0.0
J.J. Koski (LAR),WR,0,,,0,,0,0.0,0.0
Aleva Hifo (ARI),WR,0,,,0,,0,0.0,0.0
Tutu Atwell (LAR),WR,0,,,0,,0,0.0,0.0
Shi Smith (CAR),WR,0,,,0,,0,0.0,0.0
Marquez Stevenson (BUF),WR,0,,,0,,0,0.0,0.0
Greg Ward (PHI),WR,0,,,0,,0,0.0,0.0
Nico Collins (HOU),WR,0,,,0,,0,0.0,0.0
Patrick Edwards (DET),WR,0,,,0,,0,0.0,0.0
Michael Calvin (TEN),WR,0,,,0,,0,0.0,0.0
Eron Riley (NYJ),WR,0,,,0,,0,0.0,0.0
Andy Fantuz (CHI),WR,0,,,0,,0,0.0,0.0
Taj Smith (IND),WR,0,,,0,,0,0.0,0.0
Scotty McKnight (NYJ),WR,0,,,0,,0,0.0,0.0
Demario Ballard (DET),WR,0,,,0,,0,0.0,0.0
Markus Wheaton (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Lance Long (SF),WR,0,,,0,,0,0.0,0.0
Kenny McKinley (DEN),WR,0,,,0,,0,0.0,0.0
John Standeford (DET),WR,0,,,0,,0,0.0,0.0
Juaquin Iglesias (MIN),WR,0,,,0,,0,0.0,0.0
Brandon Tate (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Bobby Wade (WAS),WR,0,,,0,,0,0.0,0.0
Chris Henry (CIN),WR,0,,,0,,0,0.0,0.0
Tyler Grisham (PIT),WR,0,,,0,,0,0.0,0.0
Todd Watkins (NYG),WR,0,,,0,,0,0.0,0.0
Dominique Edison (DAL),WR,0,,,0,,0,0.0,0.0
Jeremy Williams (LAC),WR,0,,,0,,0,0.0,0.0
Onrea Jones (CHI),WR,0,,,0,,0,0.0,0.0
Nate Hughes (JAC),WR,0,,,0,,0,0.0,0.0
Mike Wallace (FA),WR,3,1.5,0.0,0,0.0,2,0.0,0.0
Mike Furrey (WAS),WR,0,,,0,,0,0.0,0.0
Maurice Purify (CIN),WR,0,,,0,,0,0.0,0.0
Matthew Slater (NE),WR,0,0.0,,0,0.0,16,0.0,0.0
Marko Mitchell (MIN),WR,0,,,0,,0,0.0,0.0
Sam Giguere (NYG),WR,0,,,0,,0,0.0,0.0
Rod Harper (PHI),WR,0,,,0,,0,0.0,0.0
Mike Thomas (CIN),WR,0,0.0,,0,0.0,1,0.0,0.0
Trevor Davis (FA),WR,0,0.0,,0,0.0,2,0.0,0.0
Jaydon Mickens (TB),WR,0,0.0,,0,0.0,6,0.0,0.0
Kalif Raymond (DET),WR,0,,,0,,0,0.0,0.0
Mose Frazier (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Reece Horn (CIN),WR,0,,,0,,0,0.0,0.0
Pharoh Cooper (NYG),WR,1,0.14,0.0,0,0.0,7,0.0,0.0
Johnny Holton (NYG),WR,1,1.0,0.0,0,0.0,1,0.0,0.0
Keenan Reynolds (FA),WR,0,0.0,,0,0.0,2,0.0,0.0
Alonzo Russell (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
C.J. Board (NYG),WR,0,,,0,,0,0.0,0.0
Isaac Whitney (ARI),WR,0,,,0,,0,0.0,0.0
Cyril Grayson Jr. (TB),WR,0,,,0,,0,0.0,0.0
Deante Burton (DAL),WR,0,0.0,,0,0.0,3,0.0,0.0
Tanner McEvoy (FA),WR,0,0.0,,0,0.0,2,0.0,0.0
Jake Lampman (NO),WR,0,,,0,,0,0.0,0.0
Marken Michel (WAS),WR,0,,,0,,0,0.0,0.0
Chad Hansen (DET),WR,0,,,0,,0,0.0,0.0
Jamal Agnew (JAC),WR,0,0.0,,1,0.17,6,0.0,0.0
Tanner Gentry (BUF),WR,0,,,0,,0,0.0,0.0
Brendan Langley (FA),WR,0,0.0,,0,0.0,5,0.0,0.0
Bug Howard (BUF),WR,0,,,0,,0,0.0,0.0
Stacy Coley (FA),WR,1,0.33,0.0,0,0.0,3,0.0,0.0
Robert Davis (LV),WR,0,,,0,,0,0.0,0.0
Isaiah Ford (MIA),WR,1,1.0,0.0,0,0.0,1,0.0,0.0
Rodney Adams (CHI),WR,0,,,0,,0,0.0,0.0
Mack Hollins (MIA),WR,0,,,0,,0,0.0,0.0
Malachi Dupre (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Amara Darboh (DEN),WR,0,,,0,,0,0.0,0.0
Freddie Martino (FA),WR,1,0.25,0.0,0,0.0,4,0.0,0.0
Diontae Spencer (DEN),WR,0,,,0,,0,0.0,0.0
Bradley Marquez (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Geremy Davis (FA),WR,1,0.07,0.0,0,0.0,14,0.0,0.0
Ty Montgomery (NO),WR,40,3.08,62.5,41,3.15,13,0.0,0.0
Duron Carter (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
J.J. Jones (FA),WR,1,0.25,100.0,1,0.25,4,-0.7,-0.2
Rod Streater (FA),WR,0,0.0,,1,0.33,3,-1.1,-0.4
JoJo Natson (CLE),WR,0,0.0,,0,0.0,13,-2.0,-0.2
Riley McCarron (FA),WR,1,1.0,0.0,0,0.0,1,-2.0,-2.0
Kaelin Clay (FA),WR,0,0.0,,0,0.0,2,-2.0,-1.0
Travis Kelce (KC),TE,150,9.38,68.67,0,0.0,16,294.6,18.4
Zach Ertz (ARI),TE,156,9.75,74.36,0,0.0,16,280.3,17.5
George Kittle (SF),TE,135,8.44,65.19,1,0.06,16,258.7,16.2
Eric Ebron (PIT),TE,110,6.88,60.0,3,0.19,16,222.2,13.9
Jared Cook (LAC),TE,101,6.31,67.33,0,0.0,16,193.6,12.1
Austin Hooper (CLE),TE,88,5.5,80.68,0,0.0,16,163.0,10.2
Kyle Rudolph (NYG),TE,82,5.12,78.05,0,0.0,16,151.4,9.5
Trey Burton (FA),TE,76,4.75,71.05,1,0.06,16,147.1,9.2
David Njoku (CLE),TE,88,5.5,63.64,0,0.0,16,143.9,9.0
Vance McDonald (FA),TE,72,4.8,69.44,0,0.0,15,133.0,8.9
Rob Gronkowski (TB),TE,72,5.54,65.28,0,0.0,13,131.2,10.1
Jimmy Graham (CHI),TE,90,5.62,61.11,0,0.0,16,130.6,8.2
Evan Engram (NYG),TE,64,5.82,70.31,3,0.27,11,126.3,11.5
O.J. Howard (TB),TE,48,4.8,70.83,0,0.0,10,120.5,12.1
Jordan Reed (FA),TE,84,6.46,64.29,0,0.0,13,119.8,9.2
Chris Herndon IV (MIN),TE,56,3.5,69.64,0,0.0,16,113.2,7.1
Mark Andrews (BAL),TE,50,3.12,68.0,0,0.0,16,107.2,6.7
C.J. Uzomah (CIN),TE,66,4.12,65.15,0,0.0,16,104.9,6.6
Cameron Brate (TB),TE,49,3.06,61.22,0,0.0,16,92.9,5.8
Dallas Goedert (PHI),TE,42,2.62,78.57,0,0.0,16,90.4,5.7
Benjamin Watson (FA),TE,46,2.88,76.09,0,0.0,16,87.0,5.4
Gerald Everett (SEA),TE,50,3.12,66.0,2,0.12,16,86.6,5.4
Jesse James (CHI),TE,39,2.44,76.92,0,0.0,16,84.3,5.3
Ian Thomas (CAR),TE,49,3.06,73.47,0,0.0,16,81.3,5.1
Greg Olsen (FA),TE,38,4.22,71.05,0,0.0,9,80.1,8.9
Blake Jarwin (DAL),TE,36,2.25,75.0,0,0.0,16,75.7,4.7
Vernon Davis (FA),TE,36,2.57,69.44,0,0.0,14,75.7,5.4
Antonio Gates (FA),TE,45,2.81,62.22,0,0.0,16,75.3,4.7
Ricky Seals-Jones (WAS),TE,70,4.67,48.57,0,0.0,15,74.3,5.0
Nick Vannett (NO),TE,43,2.87,67.44,0,0.0,15,73.9,4.9
Jeff Heuerman (FA),TE,48,4.36,64.58,0,0.0,11,71.1,6.5
Tyler Higbee (LAR),TE,33,2.06,72.73,0,0.0,16,65.2,4.1
Jonnu Smith (NE),TE,30,2.31,66.67,0,0.0,13,63.8,4.9
Jordan Thomas (FA),TE,27,1.69,74.07,0,0.0,16,61.8,3.9
Jack Doyle (IND),TE,33,5.5,78.79,0,0.0,6,60.5,10.1
Rhett Ellison (FA),TE,35,2.5,71.43,0,0.0,14,60.2,4.3
Geoff Swaim (TEN),TE,32,3.56,81.25,0,0.0,9,56.2,6.2
Matt LaCosse (NE),TE,37,2.47,64.86,0,0.0,15,55.0,3.7
Ryan Griffin (NYJ),TE,43,3.07,55.81,0,0.0,14,54.5,3.9
Levine Toilolo (NYG),TE,24,1.5,87.5,0,0.0,16,53.3,3.3
Jason Croom (PHI),TE,35,2.33,62.86,0,0.0,15,49.9,3.3
Demetrius Harris (ARI),TE,25,1.67,48.0,0,0.0,15,46.4,3.1
Virgil Green (FA),TE,27,1.69,70.37,0,0.0,16,46.0,2.9
James O'Shaughnessy (JAC),TE,38,2.71,63.16,0,0.0,14,45.4,3.2
Ed Dickson (FA),TE,13,1.3,92.31,1,0.1,10,45.2,4.5
Nick Boyle (BAL),TE,37,2.31,62.16,0,0.0,16,44.3,2.8
Luke Stocker (MIN),TE,21,1.31,71.43,1,0.06,16,43.5,2.7
Lance Kendricks (FA),TE,26,1.62,73.08,0,0.0,16,42.0,2.6
Darren Fells (TB),TE,12,0.75,91.67,0,0.0,16,40.7,2.5
Josh Hill (FA),TE,24,1.5,66.67,0,0.0,16,40.5,2.5
Mike Gesicki (MIA),TE,32,2.0,68.75,0,0.0,16,40.2,2.5
Jordan Akins (HOU),TE,25,1.56,68.0,0,0.0,16,39.5,2.5
Tyler Eifert (FA),TE,19,4.75,78.95,0,0.0,4,38.9,9.7
Charles Clay (FA),TE,36,2.77,58.33,0,0.0,13,37.4,2.9
Maxx Williams (ARI),TE,17,1.31,94.12,3,0.23,13,37.1,2.9
Michael Roberts (FA),TE,20,2.5,45.0,0,0.0,8,37.0,4.6
Will Dissly (SEA),TE,14,3.5,57.14,0,0.0,4,35.6,8.9
Lee Smith (ATL),TE,11,0.69,90.91,0,0.0,16,35.3,2.2
Hayden Hurst (ATL),TE,23,1.92,56.52,1,0.08,12,35.3,2.9
Erik Swoope (FA),TE,10,1.43,80.0,0,0.0,7,34.7,5.0
Mo Alie-Cox (IND),TE,14,1.56,50.0,0,0.0,9,32.3,3.6
Jordan Leggett (FA),TE,25,1.67,56.0,0,0.0,15,31.4,2.1
Austin Seferian-Jenkins (FA),TE,19,3.8,57.89,0,0.0,5,26.0,5.2
Garrett Celek (FA),TE,8,0.53,62.5,0,0.0,15,26.0,1.7
MyCole Pruitt (TEN),TE,11,0.73,81.82,0,0.0,15,25.2,1.7
Logan Paulsen (FA),TE,9,0.6,100.0,0,0.0,15,24.1,1.6
Scott Simonson (FA),TE,14,0.88,64.29,0,0.0,16,23.6,1.5
Dalton Schultz (DAL),TE,17,1.55,70.59,0,0.0,11,23.6,2.1
Nick O'Leary (FA),TE,10,0.83,80.0,0,0.0,12,22.6,1.9
Luke Willson (SEA),TE,19,1.36,68.42,0,0.0,14,21.7,1.6
Logan Thomas (WAS),TE,17,1.42,70.59,0,0.0,12,20.3,1.7
Derek Carrier (LV),TE,12,0.75,58.33,0,0.0,16,19.7,1.2
Niles Paul (FA),TE,13,2.17,76.92,1,0.17,6,19.5,3.3
Seth DeValve (FA),TE,7,0.54,71.43,0,0.0,13,18.4,1.4
Adam Shaheen (MIA),TE,6,1.0,83.33,0,0.0,6,17.8,3.0
Robert Tonyan (GB),TE,6,0.38,66.67,0,0.0,16,17.7,1.1
Jake Butt (FA),TE,13,4.33,61.54,0,0.0,3,16.5,5.5
Jermaine Gresham (FA),TE,12,0.92,75.0,0,0.0,13,16.4,1.3
Darren Waller (LV),TE,6,1.5,100.0,1,0.25,4,15.6,3.9
Eric Tomlinson (BAL),TE,14,0.93,57.14,0,0.0,15,15.2,1.0
Jeremy Sprinkle (DAL),TE,9,0.56,55.56,0,0.0,16,15.1,0.9
Blake Bell (KC),TE,11,1.1,72.73,0,0.0,10,14.7,1.5
A.J. Derby (FA),TE,5,1.25,60.0,0,0.0,4,13.8,3.5
Chris Manhertz (JAC),TE,5,0.31,40.0,0,0.0,16,13.2,0.8
Xavier Grimble (BAL),TE,8,0.5,75.0,0,0.0,16,12.6,0.8
David Grinnage (FA),TE,8,2.0,75.0,0,0.0,4,12.1,3.0
Antony Auclair (HOU),TE,8,0.5,87.5,0,0.0,16,11.8,0.7
Joshua Perkins (SF),TE,11,1.22,45.45,0,0.0,9,11.7,1.3
Anthony Firkser (TEN),TE,20,1.67,95.0,0,0.0,12,11.1,0.9
Durham Smythe (MIA),TE,11,0.73,54.55,0,0.0,15,11.0,0.7
Matt Lengel (FA),TE,8,0.73,37.5,0,0.0,11,10.7,1.0
Neal Sterling (FA),TE,8,1.6,75.0,0,0.0,5,10.7,2.1
Eric Saubert (DEN),TE,9,0.56,55.56,0,0.0,16,9.8,0.6
Jacob Hollister (JAC),TE,5,0.62,80.0,0,0.0,8,9.2,1.2
Delanie Walker (FA),TE,7,7.0,57.14,0,0.0,1,9.2,9.2
David Morgan II (FA),TE,6,0.55,83.33,0,0.0,11,8.6,0.8
Brian Parker (FA),TE,10,0.77,50.0,0,0.0,13,8.3,0.6
Tyler Kroft (NYJ),TE,6,1.2,66.67,0,0.0,5,7.6,1.5
Rico Gathers (FA),TE,7,0.47,42.86,0,0.0,15,7.5,0.5
Ben Braunecker (FA),TE,5,0.33,60.0,0,0.0,15,7.2,0.5
Marcedes Lewis (GB),TE,4,0.25,75.0,0,0.0,16,6.9,0.4
John Phillips (FA),TE,3,0.38,100.0,0,0.0,8,6.8,0.9
Dwayne Allen (FA),TE,4,0.31,75.0,0,0.0,13,5.7,0.4
Jordan Franks (CLE),TE,3,0.5,66.67,0,0.0,6,5.7,1.0
Orson Charles (FA),TE,5,0.38,60.0,0,0.0,13,5.3,0.4
Dan Arnold (JAC),TE,19,1.9,63.16,0,0.0,10,4.0,0.4
Sean Culkin (FA),TE,1,0.08,100.0,0,0.0,13,3.4,0.3
Ross Dwelley (SF),TE,2,0.18,100.0,0,0.0,11,3.4,0.3
Tyrone Swoopes (FA),TE,1,1.0,100.0,0,0.0,1,3.3,3.3
Hakeem Valles (FA),TE,3,1.0,66.67,0,0.0,3,3.1,1.0
Dion Sims (FA),TE,4,0.5,50.0,0,0.0,8,2.9,0.4
Alan Cross (FA),TE,5,0.36,40.0,0,0.0,14,2.9,0.2
Matt Flanagan (FA),TE,2,0.67,50.0,0,0.0,3,2.4,0.8
Richard Rodgers (PHI),TE,1,0.14,100.0,0,0.0,7,1.7,0.2
Johnny Mundt (LAR),TE,1,0.1,100.0,0,0.0,10,1.5,0.2
Khari Lee (DET),TE,1,0.5,100.0,0,0.0,2,1.5,0.8
Andrew Beck (DEN),TE,0,,,0,,0,0.0,0.0
Austin Fort (TEN),TE,0,,,0,,0,0.0,0.0
Matt Sokol (JAC),TE,0,,,0,,0,0.0,0.0
Sammis Reyes (WAS),TE,0,,,0,,0,0.0,0.0
Zach Gentry (PIT),TE,0,,,0,,0,0.0,0.0
Kahale Warring (BUF),TE,0,,,0,,0,0.0,0.0
Irv Smith Jr. (MIN),TE,0,,,0,,0,0.0,0.0
Stephen Carlson (CLE),TE,0,,,0,,0,0.0,0.0
Donald Parham Jr. (LAC),TE,0,,,0,,0,0.0,0.0
Jody Fortson (KC),TE,0,,,0,,0,0.0,0.0
Carson Meier (MIA),TE,0,,,0,,0,0.0,0.0
Mitchell Fraboni (HOU),TE,0,,,0,,0,0.0,0.0
Jack Stoll (PHI),TE,0,,,0,,0,0.0,0.0
Dax Raymond (PIT),TE,0,,,0,,0,0.0,0.0
Jacob Harris (LAR),TE,0,,,0,,0,0.0,0.0
Dawson Knox (BUF),TE,0,,,0,,0,0.0,0.0
John Bates (WAS),TE,0,,,0,,0,0.0,0.0
Harrison Bryant (CLE),TE,0,,,0,,0,0.0,0.0
Adam Trautman (NO),TE,0,,,0,,0,0.0,0.0
Devin Asiasi (NE),TE,0,,,0,,0,0.0,0.0
Josiah Deguara (GB),TE,0,,,0,,0,0.0,0.0
Luke Farrell (JAC),TE,0,,,0,,0,0.0,0.0
Mitchell Wilcox (CIN),TE,0,,,0,,0,0.0,0.0
Jake Breeland (BAL),TE,0,,,0,,0,0.0,0.0
Noah Gray (KC),TE,0,,,0,,0,0.0,0.0
Juwan Johnson (NO),TE,0,,,0,,0,0.0,0.0
Dalton Keene (NE),TE,0,,,0,,0,0.0,0.0
Thaddeus Moss (CIN),TE,0,,,0,,0,0.0,0.0
Stephen Sullivan (CAR),TE,0,,,0,,0,0.0,0.0
Charlie Taumoepeau (DET),TE,0,,,0,,0,0.0,0.0
Charlie Woerner (SF),TE,0,,,0,,0,0.0,0.0
Colby Parkinson (SEA),TE,0,,,0,,0,0.0,0.0
Matthew Orzech (LAR),TE,0,,,0,,0,0.0,0.0
Justin Johnson (ARI),TE,0,,,0,,0,0.0,0.0
Ian Bunting (DAL),TE,0,,,0,,0,0.0,0.0
Parker Hesse (ATL),TE,0,,,0,,0,0.0,0.0
Jared Pinkney (LAR),TE,0,,,0,,0,0.0,0.0
Chris Myarick (NYG),TE,0,,,0,,0,0.0,0.0
Cole Kmet (CHI),TE,0,,,0,,0,0.0,0.0
Brycen Hopkins (LAR),TE,0,,,0,,0,0.0,0.0
Hunter Bryant (DET),TE,0,,,0,,0,0.0,0.0
Isaac Nauta (GB),TE,0,,,0,,0,0.0,0.0
Tyree Jackson (PHI),TE,0,,,0,,0,0.0,0.0
David Wells (ARI),TE,0,,,0,,0,0.0,0.0
Shane Zylstra (DET),TE,0,,,0,,0,0.0,0.0
Jibri Blount (MIA),TE,0,,,0,,0,0.0,0.0
Bernhard Seikovits (ARI),TE,0,,,0,,0,0.0,0.0
Shaun Beyer (DEN),TE,0,,,0,,0,0.0,0.0
John Raine (ATL),TE,0,,,0,,0,0.0,0.0
Zach Davidson (MIN),TE,0,,,0,,0,0.0,0.0
Ethan Wolf (NO),TE,0,,,0,,0,0.0,0.0
Noah Fant (DEN),TE,0,,,0,,0,0.0,0.0
Hunter Kampmoyer (LAC),TE,0,,,0,,0,0.0,0.0
Dylan Soehner (NO),TE,0,,,0,,0,0.0,0.0
Ryan Izzo (SEA),TE,0,,,0,,0,0.0,0.0
Noah Grey (KC),TE,0,,,0,,0,0.0,0.0
James Looney (FA),TE,0,0.0,,0,0.0,3,0.0,0.0
Colin Thompson (CAR),TE,0,,,0,,0,0.0,0.0
Troy Fumagalli (NE),TE,0,,,0,,0,0.0,0.0
Mark Vital Jr. (KC),TE,0,,,0,,0,0.0,0.0
Michael Jacobson (IND),TE,0,,,0,,0,0.0,0.0
Sal Cannella (MIA),TE,0,,,0,,0,0.0,0.0
Kalif Jackson (MIA),TE,0,,,0,,0,0.0,0.0
Dylan Cantrell (WAS),TE,0,,,0,,0,0.0,0.0
Tyler Conklin (MIN),TE,7,0.44,71.43,0,0.0,16,0.0,0.0
Trevon Wesco (NYJ),TE,0,,,0,,0,0.0,0.0
Brock Wright (DET),TE,0,,,0,,0,0.0,0.0
Jaeden Graham (ATL),TE,0,,,0,,0,0.0,0.0
Garrett Dickerson (FA),TE,0,0.0,,0,0.0,4,0.0,0.0
Hakeem Butler (PHI),TE,0,,,0,,0,0.0,0.0
Albert Okwuegbunam (DEN),TE,0,,,0,,0,0.0,0.0
T.J. Hockenson (DET),TE,0,,,0,,0,0.0,0.0
Kaden Smith (NYG),TE,0,,,0,,0,0.0,0.0
Tommy Sweeney (BUF),TE,0,,,0,,0,0.0,0.0
Daniel Helm (LV),TE,0,,,0,,0,0.0,0.0
Briley Moore-McKinney (TEN),TE,0,,,0,,0,0.0,0.0
Ben Ellefson (MIN),TE,0,,,0,,0,0.0,0.0
Foster Moreau (LV),TE,0,,,0,,0,0.0,0.0
Brandon Dillon (MIN),TE,0,,,0,,0,0.0,0.0
Kendall Blanton (LAR),TE,0,,,0,,0,0.0,0.0
Jesper Horsted (CHI),TE,0,,,0,,0,0.0,0.0
Josh Oliver (BAL),TE,0,,,0,,0,0.0,0.0
Drew Sample (CIN),TE,0,,,0,,0,0.0,0.0
Kevin Rader (PIT),TE,0,,,0,,0,0.0,0.0
Donnie Ernsberger (TEN),TE,0,0.0,,0,0.0,2,0.0,0.0
Tanner Hudson (SF),TE,0,,,0,,0,0.0,0.0
Deon Yelder (FA),TE,0,0.0,,0,0.0,3,0.0,0.0
Codey McElroy (TB),TE,0,,,0,,0,0.0,0.0
Noah Togiai (PHI),TE,0,,,0,,0,0.0,0.0
Tyler Davis (GB),TE,0,,,0,,0,0.0,0.0
Tyler Mabry (SEA),TE,0,,,0,,0,0.0,0.0
Dominique Dafney (GB),TE,0,,,0,,0,0.0,0.0
Hunter Thedford (DET),TE,0,,,0,,0,0.0,0.0
Hunter Long (MIA),TE,0,,,0,,0,0.0,0.0
Tommy Tremble (CAR),TE,0,,,0,,0,0.0,0.0
Tre' McKitty (LAC),TE,0,,,0,,0,0.0,0.0
Kenny Yeboah (NYJ),TE,0,,,0,,0,0.0,0.0
Quintin Morris (BUF),TE,0,,,0,,0,0.0,0.0
Nick Eubanks (DET),TE,0,,,0,,0,0.0,0.0
Pro Wells (CIN),TE,0,,,0,,0,0.0,0.0
Miller Forristall (CLE),TE,0,,,0,,0,0.0,0.0
Tony Poljan (BAL),TE,0,,,0,,0,0.0,0.0
Matt Bushman (LV),TE,0,,,0,,0,0.0,0.0
Kylen Granson (IND),TE,0,,,0,,0,0.0,0.0
Sean McKeon (DAL),TE,0,,,0,,0,0.0,0.0
Giovanni Ricci (CAR),TE,0,,,0,,0,0.0,0.0
Tommy Stevens (NYG),TE,0,,,0,,0,0.0,0.0
Reggie Gilliam (BUF),TE,0,,,0,,0,0.0,0.0
Rashod Berry (DET),TE,0,,,0,,0,0.0,0.0
Eli Wolf (IND),TE,0,,,0,,0,0.0,0.0
Tommy Hudson (TEN),TE,0,,,0,,0,0.0,0.0
Rysen John (NYG),TE,0,,,0,,0,0.0,0.0
Chase Harrell (SF),TE,0,,,0,,0,0.0,0.0
Farrod Green (IND),TE,0,,,0,,0,0.0,0.0
Nick Bowers (LV),TE,0,,,0,,0,0.0,0.0
Jake Bargas (MIN),TE,0,,,0,,0,0.0,0.0
Brevin Jordan (HOU),TE,0,,,0,,0,0.0,0.0
Pat Freiermuth (PIT),TE,0,,,0,,0,0.0,0.0
Kyle Pitts (ATL),TE,0,,,0,,0,0.0,0.0
Daniel Hardy (TB),TE,0,,,0,,0,0.0,0.0
Marquez Branson (ATL),TE,0,,,0,,0,0.0,0.0
John Nalbone (CIN),TE,0,,,0,,0,0.0,0.0
James Dearth (NYJ),TE,0,,,0,,0,0.0,0.0
Dominique Curry (DET),TE,0,,,0,,0,0.0,0.0
Deangelo Peterson (WAS),TE,0,,,0,,0,0.0,0.0
Drake Dunsmore (TB),TE,0,,,0,,0,0.0,0.0
Darnell Dinkins (NO),TE,0,,,0,,0,0.0,0.0
Derek Fine (HOU),TE,0,,,0,,0,0.0,0.0
Brad Cottam (KC),TE,0,,,0,,0,0.0,0.0
Clark Harris (CIN),TE,0,0.0,,0,0.0,16,0.0,0.0
J.P. Foschi (CIN),TE,0,,,0,,0,0.0,0.0
Jake Nordin (DET),TE,0,,,0,,0,0.0,0.0
Joey Haynos (MIA),TE,0,,,0,,0,0.0,0.0
Justin Snow (IND),TE,0,,,0,,0,0.0,0.0
Keith Zinger (ATL),TE,0,,,0,,0,0.0,0.0
Shane Smith (FA),TE,0,0.0,,0,0.0,2,0.0,0.0
Bronson Kaufusi (GB),TE,0,0.0,,0,0.0,3,0.0,0.0
Stephen Anderson (LAC),TE,0,,,0,,0,0.0,0.0
Andrew DePaola (MIN),TE,0,0.0,,0,0.0,1,0.0,0.0
Temarrick Hemingway (FA),TE,0,0.0,,0,0.0,5,0.0,0.0
Hunter Henry (NE),TE,0,,,0,,0,0.0,0.0
Kevin McDermott (FA),TE,0,0.0,,0,0.0,16,0.0,0.0
Daniel Brown (KC),TE,0,0.0,,0,0.0,14,0.0,0.0
Patrick Scales (CHI),TE,0,0.0,,0,0.0,16,0.0,0.0
Beau Brinkley (ARI),TE,0,0.0,,0,0.0,16,0.0,0.0
James Winchester (KC),TE,0,0.0,,0,0.0,16,0.0,0.0
Tyler Ott (SEA),TE,0,0.0,,0,0.0,16,0.0,0.0
J.P. Holtz (CHI),TE,0,,,0,,0,0.0,0.0
Bug Howard (BUF),TE,0,,,0,,0,0.0,0.0
Darrell Daniels (ARI),TE,2,0.18,0.0,0,0.0,11,0.0,0.0
Cethan Carter (MIA),TE,0,,,0,,0,0.0,0.0
