RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,RUSHING ATT,RUSHING YDS,RUSHING TD,FL,G,FPTS,FPTS/G,ROST,POS
244,Quartney Davis (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
245,Matt Cole (SEA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
246,John Hightower (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
247,Manasseh Bailey (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
248,Isaiah Hodgins (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
249,Antonio Gandy-Golden (WAS),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
250,Rysen John (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
251,Aaron Fuller (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
252,Tyler Simmons (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
253,Isaiah Coulter (CHI),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
254,Jaylon Moore (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
255,Scotty Washington (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
256,Kalija Lipscomb (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
257,Mason Kinsey (TEN),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
258,Thomas Ives (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
259,Tyler Vaughns (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
260,JoJo Ward (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
261,Jalen McCleskey (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
262,Joe Reed (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
263,Josh Pearson (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
264,Travis Jonsen (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
265,Derrick Dillon (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
266,Chris Finke (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
267,Dylan Cantrell (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
268,Damion Ratley (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
269,Daurice Fountain (KC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
270,DaeSean Hamilton (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
271,Robert Foster (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
272,Javon Wims (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
273,Richie James Jr. (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
274,Vyncint Smith (TB),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
275,J'Mon Moore (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
276,River Cracraft (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
277,Jester Weah (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
278,Deon Cain (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
279,DeAndre Thompkins (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
280,Travis Fulgham (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
281,Terry Godwin (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
282,John Ursua (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
283,Bisi Johnson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
284,Cody Thompson (SEA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
285,Quinton Bell (ATL),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
286,Anthony Ratliff-Williams (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
287,Caleb Scott (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
288,Devin Ross (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
289,Rico Gafford (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
290,Jordan Veasy (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
291,Hakeem Butler (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
292,Kelvin Harmon (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
293,Shaq Roland (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
294,Dan Chisena (MIN),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
295,Marquez Stevenson (BUF),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,WR
296,Pooka Williams Jr. (CIN),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
297,Warren Jackson (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
298,Damon Hazelton (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
299,Cornell Powell (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
300,Cade Johnson (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
301,Austin Watkins Jr. (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
302,Chris Blair (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
303,Michael Bandy (LAC),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
304,Travis Toivonen (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
305,Donte Sylencieux (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
306,Tim Jones (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
307,DJ Turner (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
308,DeVonte Dedmon (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
309,Dillon Stoner (LV),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
310,Kawaan Baker (NO),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
311,Connor Wedington (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
312,Landen Akers (LAR),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
313,Myron Mitchell (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
314,Brandon Smith (DAL),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
315,Rico Bussey (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
316,Javon McKinley (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
317,Osirus Mitchell (DAL),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
318,Tre Nixon (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
319,Jalen Camp (HOU),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
320,Austin Trammell (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
321,Jacob Harris (LAR),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
322,Micah Simon (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
323,Simi Fehoko (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
324,Demetric Felton (CLE),18,21,181,10.1,33,0,2,7,24,0,0,15,0.0,0.0,0.7%,WR
325,Tutu Atwell (LAR),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.2%,WR
326,T.J. Vasher (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
327,Patrick Edwards (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
328,Michael Calvin (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
329,Andy Fantuz (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
330,Taj Smith (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
331,Eron Riley (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
332,Demario Ballard (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
333,John Brown (FA),0,3,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,1.3%,WR
334,Jordan Matthews (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
335,Jaron Brown (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
336,Cordarrelle Patterson (ATL),52,69,548,10.5,64,0,5,153,618,6,0,16,0.0,0.0,95.1%,WR
337,John Standeford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
338,Lance Long (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
339,Kenny McKinley (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
340,Juaquin Iglesias (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
341,Bobby Wade (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
342,Chris Henry (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
343,Dominique Edison (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
344,Tyler Grisham (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
345,Jeremy Williams (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
346,Onrea Jones (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
347,Todd Watkins (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
348,Nate Hughes (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
349,Mike Furrey (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
350,Maurice Purify (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
351,Matthew Slater (NE),0,0,0,0.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0%,WR
352,Marko Mitchell (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
353,Sam Giguere (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
354,Rod Harper (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
355,Geronimo Allison (FA),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
356,Johnny Holton (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
357,Cody Core (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
358,Darius Jennings (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
359,Michael Thomas (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,20.6%,WR
360,Reece Horn (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
361,David Moore (FA),0,2,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
362,Tanner Gentry (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
363,Ryan Switzer (CLE),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
364,Gehrig Dieter (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
365,Isaac Whitney (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
366,Justin Hardee (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%,WR
367,JoJo Natson (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
368,Robert Davis (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
369,Jake Lampman (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
370,Marken Michel (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
371,Andy Jones (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
372,Chad Hansen (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
373,Rodney Adams (NYJ),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
374,Shelton Gibson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
375,Amara Darboh (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
376,Bennie Fowler III (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
377,Allen Hurns (MIA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,WR
378,J.J. Nelson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
379,Ty Montgomery (NO),16,26,95,5.9,21,0,0,15,44,0,0,14,0.0,0.0,0.6%,WR
380,Devin Smith (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
381,Justin Hardy (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
382,Alex Bachman (NYG),0,0,0,0.0,0,0,0,1,-3,0,0,2,-0.3,-0.2,0.0%,WR
383,Travis Benjamin (SF),0,5,0,0.0,0,0,0,0,0,0,1,5,-2.0,-0.4,0.0%,WR
384,J.J. Koski (LAR),0,0,0,0.0,0,0,0,0,0,0,1,3,-2.0,-0.7,0.0%,WR
385,Diontae Spencer (DEN),1,4,-3,-3.0,0,0,0,0,0,0,2,15,-3.3,-0.2,0.1%,WR
1,Mark Andrews (BAL),107,153,1361,12.7,43,0,9,1,0,0,0,17,301.1,17.7,99.9%,TE
2,Travis Kelce (KC),92,134,1125,12.2,69,0,9,2,3,1,1,16,262.8,16.4,100.0%,TE
3,Dalton Schultz (DAL),78,104,808,10.4,32,0,8,0,0,0,0,17,208.8,12.3,89.9%,TE
4,George Kittle (SF),71,94,910,12.8,48,0,6,3,20,0,1,14,198.0,14.1,99.7%,TE
5,Zach Ertz (ARI),74,112,763,10.3,47,0,5,1,4,0,0,17,180.7,10.6,85.8%,TE
6,Kyle Pitts (ATL),68,110,1026,15.1,61,0,1,0,0,0,0,17,176.6,10.4,97.4%,TE
7,Rob Gronkowski (TB),55,88,802,14.6,42,0,6,0,0,0,0,12,171.2,14.3,97.7%,TE
8,Mike Gesicki (MIA),73,112,780,10.7,40,0,2,0,0,0,0,17,165.0,9.7,87.6%,TE
9,Dallas Goedert (PHI),56,76,830,14.8,45,0,4,0,0,0,0,15,165.0,11.0,89.8%,TE
10,Hunter Henry (NE),50,75,603,12.1,35,0,9,0,0,0,0,16,164.3,10.3,65.9%,TE
11,Dawson Knox (BUF),49,71,587,12.0,53,0,9,0,4,0,0,15,164.1,10.9,87.2%,TE
12,Noah Fant (DEN),68,90,670,9.9,35,0,4,0,0,0,0,16,159.0,9.9,80.3%,TE
13,Pat Freiermuth (PIT),60,79,497,8.3,24,0,7,0,0,0,1,16,151.7,9.5,56.7%,TE
14,Tyler Higbee (LAR),61,85,560,9.2,37,0,5,0,0,0,0,15,147.0,9.8,77.4%,TE
15,T.J. Hockenson (DET),61,84,583,9.6,33,0,4,0,0,0,0,12,145.3,12.1,57.4%,TE
16,Tyler Conklin (MIN),61,87,593,9.7,40,0,3,0,0,0,0,17,138.3,8.1,40.5%,TE
17,Darren Waller (LV),55,93,665,12.1,33,0,2,0,0,0,0,11,133.5,12.1,92.6%,TE
18,Jared Cook (LAC),48,83,564,11.8,42,0,4,0,0,0,0,16,132.4,8.3,50.2%,TE
19,C.J. Uzomah (CIN),49,63,493,10.1,55,0,5,0,0,0,0,16,128.3,8.0,20.8%,TE
20,Cole Kmet (CHI),60,93,612,10.2,25,0,0,1,0,0,0,17,121.2,7.1,33.3%,TE
21,Gerald Everett (SEA),48,63,478,10.0,41,0,4,3,20,0,2,15,117.8,7.9,35.7%,TE
22,David Njoku (CLE),36,53,475,13.2,71,0,4,1,1,0,0,15,107.6,7.2,12.9%,TE
23,Evan Engram (NYG),46,73,408,8.9,30,0,3,1,-3,0,1,15,102.5,6.8,28.5%,TE
24,Austin Hooper (CLE),38,61,345,9.1,34,0,3,0,0,0,0,15,92.5,6.2,28.8%,TE
25,Foster Moreau (LV),30,44,373,12.4,44,0,3,0,0,0,0,15,85.3,5.7,23.7%,TE
26,Mo Alie-Cox (IND),24,45,316,13.2,37,0,4,0,0,0,0,17,79.6,4.7,2.2%,TE
27,Jack Doyle (IND),29,43,302,10.4,34,0,3,0,0,0,0,15,79.2,5.3,2.2%,TE
28,Cameron Brate (TB),30,57,245,8.2,18,0,4,0,0,0,0,16,78.5,4.9,2.8%,TE
29,Albert Okwuegbunam (DEN),33,40,330,10.0,64,0,2,0,0,0,1,14,76.0,5.4,1.0%,TE
30,Dan Arnold (JAC),35,52,408,11.7,28,0,0,0,0,0,1,11,75.8,6.9,6.7%,TE
31,Anthony Firkser (TEN),34,43,291,8.6,24,0,2,0,0,0,1,15,73.1,4.9,3.7%,TE
32,Geoff Swaim (TEN),31,40,210,6.8,26,0,3,0,0,0,0,16,70.0,4.4,0.3%,TE
33,Durham Smythe (MIA),34,41,357,10.5,25,0,0,2,3,0,0,16,70.0,4.4,0.1%,TE
34,Ricky Seals-Jones (WAS),30,49,271,9.0,39,0,2,0,0,0,0,11,69.1,6.3,10.8%,TE
35,Jonnu Smith (NE),28,45,294,10.5,28,0,1,9,40,0,0,16,67.4,4.2,22.7%,TE
36,Ryan Griffin (NYJ),27,42,261,9.7,29,0,2,0,0,0,0,14,65.1,4.7,0.6%,TE
37,Hayden Hurst (ATL),26,31,221,8.5,33,0,3,0,0,0,1,12,64.1,5.3,0.9%,TE
38,Adam Trautman (NO),27,43,263,9.7,32,0,2,0,0,0,1,11,63.3,5.8,3.7%,TE
39,Harrison Bryant (CLE),21,28,233,11.1,41,0,3,0,0,0,0,15,62.3,4.2,0.2%,TE
40,Josiah Deguara (GB),25,33,245,9.8,62,0,2,0,0,0,0,14,61.5,4.4,0.4%,TE
41,Kyle Rudolph (NYG),26,39,257,9.9,60,0,1,0,0,0,0,15,59.7,4.0,0.3%,TE
42,Donald Parham Jr. (LAC),20,27,190,9.5,22,0,3,0,0,0,0,14,59.0,4.2,0.7%,TE
43,Brevin Jordan (HOU),20,28,178,8.9,27,0,3,0,0,0,0,8,55.8,7.0,1.4%,TE
44,Logan Thomas (WAS),18,25,196,10.9,35,0,3,0,0,0,1,5,53.6,10.7,27.1%,TE
45,Tommy Tremble (CAR),20,35,180,9.0,30,0,1,3,11,1,0,15,53.1,3.5,0.3%,TE
46,Juwan Johnson (NO),13,22,159,12.2,27,0,4,0,0,0,0,13,52.9,4.1,1.9%,TE
47,John Bates (WAS),20,25,249,12.5,32,0,1,0,0,0,0,13,50.9,3.9,0.6%,TE
48,Jimmy Graham (CHI),14,23,167,11.9,28,0,3,0,0,0,0,11,50.7,4.6,0.8%,TE
49,James O'Shaughnessy (JAC),24,34,244,10.2,30,0,0,0,0,0,0,7,50.4,7.2,1.7%,TE
50,Robert Tonyan (GB),18,29,204,11.3,33,0,2,0,0,0,0,8,50.4,6.3,18.6%,TE
51,Will Dissly (SEA),21,26,231,11.0,39,0,1,0,0,0,0,13,50.1,3.9,0.2%,TE
52,MyCole Pruitt (TEN),14,19,145,10.4,22,0,3,0,0,0,0,13,48.5,3.7,0.0%,TE
53,Marcedes Lewis (GB),23,28,214,9.3,23,0,0,0,0,0,0,13,44.4,3.4,0.2%,TE
54,Jordan Akins (HOU),24,33,214,8.9,31,0,0,1,3,0,2,12,41.7,3.5,0.3%,TE
55,Maxx Williams (ARI),16,17,193,12.1,34,0,1,0,0,0,0,5,41.3,8.3,0.4%,TE
56,Tyler Kroft (NYJ),16,25,173,10.8,26,0,1,0,0,0,0,9,39.3,4.4,0.2%,TE
57,Stephen Anderson (LAC),16,19,165,10.3,34,0,1,0,0,0,0,14,38.5,2.8,0.2%,TE
58,Pharaoh Brown (HOU),23,34,171,7.4,29,0,0,0,0,0,1,13,38.1,2.9,0.1%,TE
59,Ian Thomas (CAR),18,30,188,10.4,41,0,0,0,0,0,0,14,36.8,2.6,0.1%,TE
60,Brock Wright (DET),12,17,117,9.8,36,0,2,0,0,0,0,8,35.7,4.5,0.1%,TE
61,Zach Gentry (PIT),19,25,167,8.8,25,0,0,0,0,0,0,10,35.7,3.6,0.2%,TE
62,O.J. Howard (TB),14,21,135,9.6,21,0,1,0,0,0,0,11,33.5,3.0,1.2%,TE
63,Blake Jarwin (DAL),11,17,96,8.7,20,0,2,0,0,0,0,8,32.6,4.1,2.7%,TE
64,Eric Ebron (PIT),12,18,84,7.0,19,0,1,1,1,1,0,8,32.5,4.1,3.0%,TE
65,Nick Vannett (NO),9,15,133,14.8,30,0,1,0,0,0,0,7,28.3,4.0,0.1%,TE
66,Adam Shaheen (MIA),12,16,110,9.2,21,0,0,0,0,0,0,9,23.0,2.6,0.0%,TE
67,Kylen Granson (IND),11,15,106,9.6,27,0,0,0,0,0,0,10,21.6,2.2,0.1%,TE
68,Lee Smith (FA),9,11,65,7.2,22,0,1,0,0,0,0,10,21.5,2.2,0.0%,TE
69,Jacob Hollister (JAC),9,14,55,6.1,11,0,1,0,0,0,0,7,20.5,2.9,0.0%,TE
70,Tommy Sweeney (BUF),9,12,44,4.9,13,0,1,0,0,0,0,7,19.4,2.8,0.5%,TE
71,Jesse James (CHI),7,8,62,8.9,19,0,1,0,0,0,0,5,19.2,3.8,0.0%,TE
72,Chris Manhertz (JAC),6,9,71,11.8,22,0,1,0,0,0,0,10,19.1,1.9,0.0%,TE
73,Drew Sample (CIN),11,15,81,7.4,19,0,0,0,0,0,0,10,19.1,1.9,0.1%,TE
74,Blake Bell (KC),9,13,87,9.7,24,0,0,4,10,0,0,12,18.7,1.6,0.2%,TE
75,Eric Saubert (DEN),8,12,47,5.9,11,0,1,0,0,0,0,10,18.7,1.9,0.0%,TE
76,Noah Gray (KC),7,10,36,5.1,8,0,1,0,0,0,0,7,16.6,2.4,0.3%,TE
77,Jesper Horsted (CHI),2,3,21,10.5,19,0,2,0,0,0,0,4,16.1,4.0,0.0%,TE
78,Antony Auclair (HOU),5,5,47,9.4,15,0,1,0,0,0,0,4,15.7,3.9,0.0%,TE
79,Josh Oliver (BAL),9,15,66,7.3,19,0,0,0,0,0,0,11,15.6,1.4,0.0%,TE
80,Ross Dwelley (SF),4,5,51,12.8,21,0,1,0,0,0,0,4,15.1,3.8,0.1%,TE
81,Chris Herndon IV (MIN),4,7,40,10.0,17,0,1,0,0,0,0,6,14.0,2.3,0.2%,TE
82,Sean McKeon (DAL),4,6,27,6.8,12,0,1,0,0,0,0,5,12.7,2.5,0.0%,TE
83,Luke Farrell (JAC),7,11,56,8.0,21,0,0,0,0,0,0,9,12.6,1.4,0.0%,TE
84,Tyree Jackson (PHI),3,7,22,7.3,13,0,1,0,0,0,0,3,11.2,3.7,0.1%,TE
85,Chris Myarick (CIN),3,6,17,5.7,10,0,1,0,0,0,0,5,10.7,2.1,0.0%,TE
86,Tre' McKitty (LAC),6,8,45,7.5,12,0,0,0,0,0,0,6,10.5,1.8,0.1%,TE
87,Charlie Woerner (SF),5,6,52,10.4,27,0,0,0,0,0,0,8,10.2,1.3,0.0%,TE
88,Parker Hesse (ATL),5,6,43,8.6,17,0,0,0,0,0,0,4,9.3,2.3,0.0%,TE
89,Darren Fells (FA),4,5,43,10.8,24,0,0,0,0,0,0,3,8.3,2.8,0.0%,TE
90,Colby Parkinson (SEA),5,8,33,6.6,12,0,0,0,0,0,0,6,8.3,1.4,0.0%,TE
91,Garrett Griffin (NO),4,4,39,9.8,14,0,0,0,0,0,0,5,7.9,1.6,0.0%,TE
92,Kendall Blanton (LAR),4,7,37,9.3,23,0,0,0,0,0,0,4,7.7,1.9,2.2%,TE
93,Tyler Davis (GB),4,5,35,8.8,22,0,0,0,0,0,0,8,7.5,0.9,0.0%,TE
94,Trevon Wesco (NYJ),3,5,35,11.7,19,0,0,0,0,0,0,8,6.5,0.8,0.0%,TE
95,Shane Zylstra (DET),3,7,34,11.3,16,0,0,0,0,0,0,3,6.4,2.1,0.0%,TE
96,Kaden Smith (NYG),3,3,33,11.0,21,0,0,0,0,0,0,4,6.3,1.6,0.0%,TE
97,Jack Stoll (PHI),4,5,22,5.5,9,0,0,0,0,0,0,6,6.2,1.0,0.0%,TE
98,Jeremy Sprinkle (DAL),3,3,31,10.3,11,0,0,0,0,0,0,6,6.1,1.0,0.0%,TE
99,Tommy Hudson (TEN),3,6,31,10.3,14,0,0,0,0,0,0,4,6.1,1.5,0.0%,TE
100,Kenny Yeboah (NYJ),2,3,36,18.0,24,0,0,0,0,0,0,3,5.6,1.9,0.1%,TE
101,Dominique Dafney (GB),2,4,34,17.0,26,0,0,0,0,0,0,6,5.4,0.9,0.0%,TE
102,Daniel Brown (NYJ),2,2,29,14.5,24,0,0,0,0,0,0,3,4.9,1.6,0.0%,TE
103,Mitchell Wilcox (CIN),3,5,16,5.3,8,0,0,0,0,0,0,4,4.6,1.2,0.0%,TE
104,Demetrius Harris (ARI),3,6,10,3.3,7,0,0,0,0,0,0,10,4.0,0.4,0.1%,TE
105,Cethan Carter (MIA),2,2,16,8.0,8,0,0,0,0,0,0,8,3.6,0.5,0.0%,TE
